Timestamp, Person#, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
635580212763920546, 0, -0.1928502, -0.8223674, 2.085898, 0.02547511, -0.8123438, 2.067298, -0.2654888, 0.04193389, 1.763178, 0.1440038, 0.02019525, 1.764873, -0.2578382, -0.9222494, 2.059767, 0.05083507, -0.9290733, 2.030401, -0.3041376, -0.2459694, 1.799032, 0.1278957, -0.2701189, 1.762017, -0.332312, -0.2913467, 1.85534, 0.1157617, -0.3596756, 1.773073, -0.1126811, 0.5269226, 1.667068, -0.1701183, -0.1611428, 1.84561, -0.01798364, -0.1736857, 1.813539, -0.1630723, -0.4865656, 1.956988, 0.009523883, -0.481074, 1.92603, -0.07067104, 0.4046573, 1.721007, -0.2499559, 0.3196458, 1.761867, 0.08339032, 0.2959107, 1.699268, -0.0958584, -0.1705752, 1.864156, -0.08325671, 0.122269, 1.798892, -0.07383581, 0.3356171, 1.742621, -0.3043159, -0.2130973, 1.824114, 0.1632661, -0.2787112, 1.76625, -0.2982361, -0.1946091, 1.796243, 0.1417125, -0.2229616, 1.75847
635580212764100675, 0, -0.1935025, -0.8223209, 2.085908, 0.02436545, -0.8128246, 2.066406, -0.2655281, 0.04193391, 1.763202, 0.143888, 0.02053274, 1.764904, -0.2577001, -0.9220455, 2.059203, 0.05065403, -0.9293723, 2.029868, -0.3030565, -0.2475222, 1.80003, 0.1277988, -0.2705398, 1.76315, -0.3085468, -0.2971021, 1.806123, 0.1186992, -0.3578613, 1.778403, -0.1127932, 0.5269024, 1.667129, -0.1701312, -0.1611376, 1.845659, -0.01798833, -0.1736821, 1.813555, -0.1632476, -0.4865734, 1.956975, 0.009415574, -0.4810753, 1.926053, -0.07076874, 0.4046739, 1.721099, -0.2499987, 0.3196507, 1.761927, 0.08326509, 0.2959574, 1.699278, -0.09586746, -0.1705705, 1.864187, -0.08331177, 0.1222814, 1.798965, -0.07392555, 0.3356332, 1.742711, -0.2939338, -0.2504628, 1.839619, 0.1568438, -0.281247, 1.747956, -0.298248, -0.1946057, 1.796252, 0.1416238, -0.2226178, 1.758444
635580212764230771, 0, -0.1935025, -0.8223209, 2.085908, 0.02436545, -0.8128246, 2.066406, -0.2655281, 0.04193391, 1.763202, 0.143888, 0.02053274, 1.764904, -0.2577001, -0.9220455, 2.059203, 0.05065403, -0.9293723, 2.029868, -0.3030565, -0.2475222, 1.80003, 0.1277988, -0.2705398, 1.76315, -0.3085468, -0.2971021, 1.806123, 0.1186992, -0.3578613, 1.778403, -0.1127932, 0.5269024, 1.667129, -0.1701312, -0.1611376, 1.845659, -0.01798833, -0.1736821, 1.813555, -0.1632476, -0.4865734, 1.956975, 0.009415574, -0.4810753, 1.926053, -0.07076874, 0.4046739, 1.721099, -0.2499987, 0.3196507, 1.761927, 0.08326509, 0.2959574, 1.699278, -0.09586746, -0.1705705, 1.864187, -0.08331177, 0.1222814, 1.798965, -0.07392555, 0.3356332, 1.742711, -0.2939338, -0.2504628, 1.839619, 0.1568438, -0.281247, 1.747956, -0.298248, -0.1946057, 1.796252, 0.1416238, -0.2226178, 1.758444
635580212764500961, 0, -0.1931972, -0.8221675, 2.086361, 0.02455843, -0.8129513, 2.066602, -0.2656954, 0.04184362, 1.763405, 0.1438805, 0.02052289, 1.76494, -0.2582587, -0.9218079, 2.059354, 0.05212907, -0.9292697, 2.031359, -0.3030078, -0.2448837, 1.801403, 0.1240802, -0.2875642, 1.76456, -0.3132802, -0.2912746, 1.797062, 0.116815, -0.3575461, 1.770771, -0.1129417, 0.5268965, 1.667133, -0.1705994, -0.1610261, 1.846118, -0.01845802, -0.173741, 1.813967, -0.1634241, -0.4865506, 1.957023, 0.009416468, -0.4813068, 1.926049, -0.07090929, 0.4047041, 1.721137, -0.2501434, 0.3196422, 1.762089, 0.08312122, 0.2959768, 1.699287, -0.09634603, -0.1705447, 1.864628, -0.08361793, 0.1223176, 1.799177, -0.07410385, 0.3356661, 1.742784, -0.2909207, -0.2568097, 1.8424, 0.156792, -0.2811481, 1.748886, -0.2982666, -0.1947383, 1.796292, 0.1415374, -0.2226162, 1.758533
635580212764621051, 0, -0.1931972, -0.8221675, 2.086361, 0.02455843, -0.8129513, 2.066602, -0.2656954, 0.04184362, 1.763405, 0.1438805, 0.02052289, 1.76494, -0.2582587, -0.9218079, 2.059354, 0.05212907, -0.9292697, 2.031359, -0.3030078, -0.2448837, 1.801403, 0.1240802, -0.2875642, 1.76456, -0.3132802, -0.2912746, 1.797062, 0.116815, -0.3575461, 1.770771, -0.1129417, 0.5268965, 1.667133, -0.1705994, -0.1610261, 1.846118, -0.01845802, -0.173741, 1.813967, -0.1634241, -0.4865506, 1.957023, 0.009416468, -0.4813068, 1.926049, -0.07090929, 0.4047041, 1.721137, -0.2501434, 0.3196422, 1.762089, 0.08312122, 0.2959768, 1.699287, -0.09634603, -0.1705447, 1.864628, -0.08361793, 0.1223176, 1.799177, -0.07410385, 0.3356661, 1.742784, -0.2909207, -0.2568097, 1.8424, 0.156792, -0.2811481, 1.748886, -0.2982666, -0.1947383, 1.796292, 0.1415374, -0.2226162, 1.758533
635580212765002135, 0, -0.1931972, -0.8221675, 2.086361, 0.02455843, -0.8129513, 2.066602, -0.2656954, 0.04184362, 1.763405, 0.1438805, 0.02052289, 1.76494, -0.2582587, -0.9218079, 2.059354, 0.05212907, -0.9292697, 2.031359, -0.3030078, -0.2448837, 1.801403, 0.1240802, -0.2875642, 1.76456, -0.3132802, -0.2912746, 1.797062, 0.116815, -0.3575461, 1.770771, -0.1129417, 0.5268965, 1.667133, -0.1705994, -0.1610261, 1.846118, -0.01845802, -0.173741, 1.813967, -0.1634241, -0.4865506, 1.957023, 0.009416468, -0.4813068, 1.926049, -0.07090929, 0.4047041, 1.721137, -0.2501434, 0.3196422, 1.762089, 0.08312122, 0.2959768, 1.699287, -0.09634603, -0.1705447, 1.864628, -0.08361793, 0.1223176, 1.799177, -0.07410385, 0.3356661, 1.742784, -0.2909207, -0.2568097, 1.8424, 0.156792, -0.2811481, 1.748886, -0.2982666, -0.1947383, 1.796292, 0.1415374, -0.2226162, 1.758533
635580212765292350, 0, -0.1933245, -0.8222018, 2.086602, 0.02457125, -0.8129532, 2.066585, -0.2657917, 0.04200163, 1.763381, 0.1438618, 0.02051164, 1.764946, -0.259997, -0.9216825, 2.058366, 0.05195955, -0.9292901, 2.030674, -0.3045177, -0.2449933, 1.79505, 0.123942, -0.2885367, 1.764434, -0.318896, -0.2910132, 1.783636, 0.1105421, -0.3624234, 1.775102, -0.1130881, 0.5268785, 1.667227, -0.1709216, -0.1608657, 1.846422, -0.01886327, -0.1736331, 1.814217, -0.1634854, -0.4866794, 1.957062, 0.009350173, -0.4813511, 1.925951, -0.07101941, 0.4046919, 1.721224, -0.2502561, 0.319713, 1.762233, 0.08304233, 0.2959906, 1.699294, -0.0967174, -0.1704075, 1.86491, -0.08386336, 0.122365, 1.799372, -0.07424687, 0.3356648, 1.742898, -0.2927046, -0.2462801, 1.836713, 0.1626849, -0.2742695, 1.760466, -0.2982714, -0.194579, 1.796298, 0.1415317, -0.222618, 1.758526
635580212765332372, 0, -0.1933245, -0.8222018, 2.086602, 0.02457125, -0.8129532, 2.066585, -0.2657917, 0.04200163, 1.763381, 0.1438618, 0.02051164, 1.764946, -0.259997, -0.9216825, 2.058366, 0.05195955, -0.9292901, 2.030674, -0.3045177, -0.2449933, 1.79505, 0.123942, -0.2885367, 1.764434, -0.318896, -0.2910132, 1.783636, 0.1105421, -0.3624234, 1.775102, -0.1130881, 0.5268785, 1.667227, -0.1709216, -0.1608657, 1.846422, -0.01886327, -0.1736331, 1.814217, -0.1634854, -0.4866794, 1.957062, 0.009350173, -0.4813511, 1.925951, -0.07101941, 0.4046919, 1.721224, -0.2502561, 0.319713, 1.762233, 0.08304233, 0.2959906, 1.699294, -0.0967174, -0.1704075, 1.86491, -0.08386336, 0.122365, 1.799372, -0.07424687, 0.3356648, 1.742898, -0.2927046, -0.2462801, 1.836713, 0.1626849, -0.2742695, 1.760466, -0.2982714, -0.194579, 1.796298, 0.1415317, -0.222618, 1.758526
635580212765482482, 0, -0.1926068, -0.8143702, 2.083271, 0.02464987, -0.8110822, 2.070283, -0.2658855, 0.04217532, 1.763418, 0.1438335, 0.02053066, 1.764987, -0.2514908, -0.9183753, 2.047232, 0.002913035, -0.8728728, 1.954006, -0.3045697, -0.2438621, 1.800085, 0.1231855, -0.2890768, 1.765707, -0.3264747, -0.2875574, 1.837623, 0.1149953, -0.3595971, 1.774801, -0.1132069, 0.5269352, 1.667321, -0.1709137, -0.1608527, 1.846426, -0.01883446, -0.1735928, 1.814171, -0.1652102, -0.4789456, 1.95287, 0.01022831, -0.4813366, 1.925706, -0.0710499, 0.4046995, 1.72124, -0.2503852, 0.3196002, 1.762377, 0.08298162, 0.2960133, 1.699338, -0.09670296, -0.1703856, 1.864898, -0.08387034, 0.1223756, 1.799376, -0.07427143, 0.3356742, 1.742911, -0.28601, -0.2291595, 1.8325, 0.1601809, -0.2777058, 1.758066, -0.2982867, -0.1944113, 1.796316, 0.1414679, -0.2225881, 1.758598
635580212765592559, 0, -0.1926068, -0.8143702, 2.083271, 0.02464987, -0.8110822, 2.070283, -0.2658855, 0.04217532, 1.763418, 0.1438335, 0.02053066, 1.764987, -0.2514908, -0.9183753, 2.047232, 0.002913035, -0.8728728, 1.954006, -0.3045697, -0.2438621, 1.800085, 0.1231855, -0.2890768, 1.765707, -0.3264747, -0.2875574, 1.837623, 0.1149953, -0.3595971, 1.774801, -0.1132069, 0.5269352, 1.667321, -0.1709137, -0.1608527, 1.846426, -0.01883446, -0.1735928, 1.814171, -0.1652102, -0.4789456, 1.95287, 0.01022831, -0.4813366, 1.925706, -0.0710499, 0.4046995, 1.72124, -0.2503852, 0.3196002, 1.762377, 0.08298162, 0.2960133, 1.699338, -0.09670296, -0.1703856, 1.864898, -0.08387034, 0.1223756, 1.799376, -0.07427143, 0.3356742, 1.742911, -0.28601, -0.2291595, 1.8325, 0.1601809, -0.2777058, 1.758066, -0.2982867, -0.1944113, 1.796316, 0.1414679, -0.2225881, 1.758598
635580212765872761, 0, -0.1930029, -0.8176033, 2.084843, 0.02521764, -0.8123802, 2.067724, -0.2660462, 0.04215306, 1.763512, 0.1437866, 0.0205348, 1.764964, -0.2547106, -0.9200833, 2.050415, 0.03548083, -0.9308519, 2.024931, -0.3057519, -0.2463372, 1.801644, 0.1233943, -0.2890342, 1.76479, -0.3270787, -0.2900115, 1.844899, 0.10981, -0.3659508, 1.780599, -0.1132865, 0.5269563, 1.667326, -0.1712027, -0.1608235, 1.846696, -0.01920199, -0.1735851, 1.814423, -0.1654709, -0.4821004, 1.954706, 0.0102023, -0.4814276, 1.925705, -0.07117309, 0.4047264, 1.721268, -0.2505322, 0.3196588, 1.762505, 0.08290834, 0.2960689, 1.699343, -0.09703755, -0.1703657, 1.865163, -0.08410651, 0.1224061, 1.799517, -0.07442268, 0.3357031, 1.742964, -0.3007278, -0.2587563, 1.842625, 0.1609395, -0.2896467, 1.76725, -0.2984342, -0.1944053, 1.79651, 0.1414128, -0.2225739, 1.758584
635580212766012866, 0, -0.1930029, -0.8176033, 2.084843, 0.02521764, -0.8123802, 2.067724, -0.2660462, 0.04215306, 1.763512, 0.1437866, 0.0205348, 1.764964, -0.2547106, -0.9200833, 2.050415, 0.03548083, -0.9308519, 2.024931, -0.3057519, -0.2463372, 1.801644, 0.1233943, -0.2890342, 1.76479, -0.3270787, -0.2900115, 1.844899, 0.10981, -0.3659508, 1.780599, -0.1132865, 0.5269563, 1.667326, -0.1712027, -0.1608235, 1.846696, -0.01920199, -0.1735851, 1.814423, -0.1654709, -0.4821004, 1.954706, 0.0102023, -0.4814276, 1.925705, -0.07117309, 0.4047264, 1.721268, -0.2505322, 0.3196588, 1.762505, 0.08290834, 0.2960689, 1.699343, -0.09703755, -0.1703657, 1.865163, -0.08410651, 0.1224061, 1.799517, -0.07442268, 0.3357031, 1.742964, -0.3007278, -0.2587563, 1.842625, 0.1609395, -0.2896467, 1.76725, -0.2984342, -0.1944053, 1.79651, 0.1414128, -0.2225739, 1.758584
635580212766283059, 0, -0.1926249, -0.8142982, 2.08255, 0.02546341, -0.8127346, 2.0672, -0.2661337, 0.04219419, 1.763532, 0.1437681, 0.02050625, 1.764944, -0.2535128, -0.917235, 2.05503, 0.03709818, -0.9307637, 2.021225, -0.3041886, -0.2489178, 1.804346, 0.1238476, -0.288588, 1.76359, -0.3235371, -0.2920005, 1.850437, 0.1084501, -0.3651249, 1.777147, -0.1134374, 0.5269251, 1.667312, -0.1713163, -0.1609226, 1.846852, -0.01935305, -0.173655, 1.81454, -0.166081, -0.4787678, 1.952226, 0.01015232, -0.481546, 1.925707, -0.07123119, 0.4047267, 1.721253, -0.2506138, 0.3196425, 1.762544, 0.08284376, 0.2960692, 1.699311, -0.09717256, -0.1704509, 1.8653, -0.08420149, 0.1223774, 1.799566, -0.07448763, 0.3356982, 1.742964, -0.2927279, -0.2158711, 1.8295, 0.1615408, -0.2918444, 1.77375, -0.2985004, -0.1943809, 1.79641, 0.1413967, -0.2225932, 1.758537
635580212766373126, 0, -0.1926249, -0.8142982, 2.08255, 0.02546341, -0.8127346, 2.0672, -0.2661337, 0.04219419, 1.763532, 0.1437681, 0.02050625, 1.764944, -0.2535128, -0.917235, 2.05503, 0.03709818, -0.9307637, 2.021225, -0.3041886, -0.2489178, 1.804346, 0.1238476, -0.288588, 1.76359, -0.3235371, -0.2920005, 1.850437, 0.1084501, -0.3651249, 1.777147, -0.1134374, 0.5269251, 1.667312, -0.1713163, -0.1609226, 1.846852, -0.01935305, -0.173655, 1.81454, -0.166081, -0.4787678, 1.952226, 0.01015232, -0.481546, 1.925707, -0.07123119, 0.4047267, 1.721253, -0.2506138, 0.3196425, 1.762544, 0.08284376, 0.2960692, 1.699311, -0.09717256, -0.1704509, 1.8653, -0.08420149, 0.1223774, 1.799566, -0.07448763, 0.3356982, 1.742964, -0.2927279, -0.2158711, 1.8295, 0.1615408, -0.2918444, 1.77375, -0.2985004, -0.1943809, 1.79641, 0.1413967, -0.2225932, 1.758537
635580212766453184, 0, -0.1929132, -0.8176936, 2.083997, 0.02618901, -0.8128886, 2.067162, -0.2661629, 0.04218522, 1.763543, 0.1437607, 0.02050072, 1.764948, -0.2553937, -0.9197137, 2.055351, 0.04324717, -0.9304913, 2.023182, -0.3029185, -0.2445689, 1.801779, 0.1229747, -0.2892706, 1.76409, -0.3135799, -0.2885819, 1.812608, 0.1102343, -0.3652519, 1.778543, -0.1134966, 0.5269066, 1.667316, -0.1712648, -0.1609138, 1.847163, -0.0194388, -0.1737249, 1.814749, -0.1656261, -0.4819831, 1.954287, 0.01001884, -0.4816973, 1.925761, -0.07127551, 0.4047268, 1.72127, -0.25077, 0.3197459, 1.762755, 0.08274702, 0.2960802, 1.699317, -0.09719437, -0.1704832, 1.86555, -0.08425307, 0.1223669, 1.799677, -0.0745352, 0.3356967, 1.742998, -0.2914761, -0.2490718, 1.83832, 0.1500173, -0.3037417, 1.7475, -0.298544, -0.1943834, 1.796392, 0.1413932, -0.2225893, 1.758532
635580212766583272, 0, -0.1929132, -0.8176936, 2.083997, 0.02618901, -0.8128886, 2.067162, -0.2661629, 0.04218522, 1.763543, 0.1437607, 0.02050072, 1.764948, -0.2553937, -0.9197137, 2.055351, 0.04324717, -0.9304913, 2.023182, -0.3029185, -0.2445689, 1.801779, 0.1229747, -0.2892706, 1.76409, -0.3135799, -0.2885819, 1.812608, 0.1102343, -0.3652519, 1.778543, -0.1134966, 0.5269066, 1.667316, -0.1712648, -0.1609138, 1.847163, -0.0194388, -0.1737249, 1.814749, -0.1656261, -0.4819831, 1.954287, 0.01001884, -0.4816973, 1.925761, -0.07127551, 0.4047268, 1.72127, -0.25077, 0.3197459, 1.762755, 0.08274702, 0.2960802, 1.699317, -0.09719437, -0.1704832, 1.86555, -0.08425307, 0.1223669, 1.799677, -0.0745352, 0.3356967, 1.742998, -0.2914761, -0.2490718, 1.83832, 0.1500173, -0.3037417, 1.7475, -0.298544, -0.1943834, 1.796392, 0.1413932, -0.2225893, 1.758532
635580212766943539, 0, -0.1929377, -0.8181237, 2.084174, 0.02557547, -0.8125437, 2.067933, -0.2660695, 0.04275064, 1.76338, 0.1437037, 0.02050029, 1.764923, -0.2555178, -0.9200864, 2.050104, 0.003705658, -0.8743043, 1.951719, -0.3046543, -0.2460438, 1.803959, 0.1236316, -0.2895823, 1.764029, -0.3217951, -0.2907577, 1.860883, 0.1091089, -0.3638836, 1.774433, -0.1136272, 0.5267744, 1.667231, -0.1714623, -0.1609349, 1.847253, -0.01964754, -0.1737365, 1.814809, -0.1655712, -0.4823943, 1.954531, 0.009904861, -0.4811422, 1.926915, -0.07127638, 0.4047244, 1.721265, -0.2508003, 0.3197339, 1.762747, 0.08270679, 0.2960723, 1.699291, -0.09740144, -0.1704995, 1.865626, -0.08431588, 0.1223585, 1.799698, -0.07454143, 0.3356939, 1.742996, -0.2836402, -0.2152661, 1.824, 0.1646897, -0.2859661, 1.78175, -0.2985237, -0.1937882, 1.796296, 0.1412593, -0.2225805, 1.758448
635580212767033602, 0, -0.1929377, -0.8181237, 2.084174, 0.02557547, -0.8125437, 2.067933, -0.2660695, 0.04275064, 1.76338, 0.1437037, 0.02050029, 1.764923, -0.2555178, -0.9200864, 2.050104, 0.003705658, -0.8743043, 1.951719, -0.3046543, -0.2460438, 1.803959, 0.1236316, -0.2895823, 1.764029, -0.3217951, -0.2907577, 1.860883, 0.1091089, -0.3638836, 1.774433, -0.1136272, 0.5267744, 1.667231, -0.1714623, -0.1609349, 1.847253, -0.01964754, -0.1737365, 1.814809, -0.1655712, -0.4823943, 1.954531, 0.009904861, -0.4811422, 1.926915, -0.07127638, 0.4047244, 1.721265, -0.2508003, 0.3197339, 1.762747, 0.08270679, 0.2960723, 1.699291, -0.09740144, -0.1704995, 1.865626, -0.08431588, 0.1223585, 1.799698, -0.07454143, 0.3356939, 1.742996, -0.2836402, -0.2152661, 1.824, 0.1646897, -0.2859661, 1.78175, -0.2985237, -0.1937882, 1.796296, 0.1412593, -0.2225805, 1.758448
635580212767203723, 0, -0.1929377, -0.8181237, 2.084174, 0.02557547, -0.8125437, 2.067933, -0.2660695, 0.04275064, 1.76338, 0.1437037, 0.02050029, 1.764923, -0.2555178, -0.9200864, 2.050104, 0.003705658, -0.8743043, 1.951719, -0.3046543, -0.2460438, 1.803959, 0.1236316, -0.2895823, 1.764029, -0.3217951, -0.2907577, 1.860883, 0.1091089, -0.3638836, 1.774433, -0.1136272, 0.5267744, 1.667231, -0.1714623, -0.1609349, 1.847253, -0.01964754, -0.1737365, 1.814809, -0.1655712, -0.4823943, 1.954531, 0.009904861, -0.4811422, 1.926915, -0.07127638, 0.4047244, 1.721265, -0.2508003, 0.3197339, 1.762747, 0.08270679, 0.2960723, 1.699291, -0.09740144, -0.1704995, 1.865626, -0.08431588, 0.1223585, 1.799698, -0.07454143, 0.3356939, 1.742996, -0.2836402, -0.2152661, 1.824, 0.1646897, -0.2859661, 1.78175, -0.2985237, -0.1937882, 1.796296, 0.1412593, -0.2225805, 1.758448
635580212767383853, 0, -0.1930598, -0.8190883, 2.084562, 0.0254673, -0.81275, 2.067506, -0.266068, 0.04293522, 1.763294, 0.1435943, 0.02048162, 1.764837, -0.2474736, -0.924939, 2.042388, 0.05332194, -0.9281373, 2.020283, -0.3050851, -0.245621, 1.79958, 0.1276103, -0.2706788, 1.763101, -0.3233118, -0.2966366, 1.812024, 0.1168338, -0.3617026, 1.778934, -0.1137017, 0.5267485, 1.667196, -0.1716989, -0.1610172, 1.847443, -0.01990549, -0.1736803, 1.814912, -0.1658827, -0.4832492, 1.95515, 0.009861656, -0.481464, 1.926243, -0.07130656, 0.4047378, 1.721254, -0.2508105, 0.3197031, 1.762739, 0.08266579, 0.2960647, 1.699266, -0.09764564, -0.1705098, 1.865769, -0.08443607, 0.1223687, 1.799749, -0.07458767, 0.3357074, 1.742996, -0.2873655, -0.2445487, 1.838063, 0.1576088, -0.2665145, 1.7464, -0.2985305, -0.1935799, 1.796279, 0.1412127, -0.2225861, 1.758489
635580212767714089, 0, -0.1930598, -0.8190883, 2.084562, 0.0254673, -0.81275, 2.067506, -0.266068, 0.04293522, 1.763294, 0.1435943, 0.02048162, 1.764837, -0.2474736, -0.924939, 2.042388, 0.05332194, -0.9281373, 2.020283, -0.3050851, -0.245621, 1.79958, 0.1276103, -0.2706788, 1.763101, -0.3233118, -0.2966366, 1.812024, 0.1168338, -0.3617026, 1.778934, -0.1137017, 0.5267485, 1.667196, -0.1716989, -0.1610172, 1.847443, -0.01990549, -0.1736803, 1.814912, -0.1658827, -0.4832492, 1.95515, 0.009861656, -0.481464, 1.926243, -0.07130656, 0.4047378, 1.721254, -0.2508105, 0.3197031, 1.762739, 0.08266579, 0.2960647, 1.699266, -0.09764564, -0.1705098, 1.865769, -0.08443607, 0.1223687, 1.799749, -0.07458767, 0.3357074, 1.742996, -0.2873655, -0.2445487, 1.838063, 0.1576088, -0.2665145, 1.7464, -0.2985305, -0.1935799, 1.796279, 0.1412127, -0.2225861, 1.758489
635580212767824174, 0, -0.1928588, -0.8133631, 2.082392, 0.02657391, -0.8119665, 2.068903, -0.2660527, 0.04308152, 1.763222, 0.1435848, 0.02044877, 1.764821, -0.2519176, -0.9173915, 2.049161, 0.004670419, -0.8737692, 1.952662, -0.3049695, -0.2493114, 1.802441, 0.1236025, -0.2889779, 1.763307, -0.3170915, -0.294732, 1.82247, 0.1143495, -0.364323, 1.780176, -0.1137647, 0.5267417, 1.667219, -0.1719425, -0.1609368, 1.847539, -0.02013492, -0.1736116, 1.814969, -0.1656922, -0.4780729, 1.951625, 0.009415694, -0.4810211, 1.927077, -0.07144105, 0.4047112, 1.721283, -0.2508592, 0.3197408, 1.762728, 0.08261988, 0.2960907, 1.699239, -0.0978878, -0.1704336, 1.865848, -0.08464247, 0.1223865, 1.799819, -0.07474431, 0.3356896, 1.743038, -0.2972559, -0.2518217, 1.840071, 0.1556933, -0.2829913, 1.748651, -0.2985251, -0.1934086, 1.796279, 0.1411539, -0.2226091, 1.758425
635580212767894223, 0, -0.1928588, -0.8133631, 2.082392, 0.02657391, -0.8119665, 2.068903, -0.2660527, 0.04308152, 1.763222, 0.1435848, 0.02044877, 1.764821, -0.2519176, -0.9173915, 2.049161, 0.004670419, -0.8737692, 1.952662, -0.3049695, -0.2493114, 1.802441, 0.1236025, -0.2889779, 1.763307, -0.3170915, -0.294732, 1.82247, 0.1143495, -0.364323, 1.780176, -0.1137647, 0.5267417, 1.667219, -0.1719425, -0.1609368, 1.847539, -0.02013492, -0.1736116, 1.814969, -0.1656922, -0.4780729, 1.951625, 0.009415694, -0.4810211, 1.927077, -0.07144105, 0.4047112, 1.721283, -0.2508592, 0.3197408, 1.762728, 0.08261988, 0.2960907, 1.699239, -0.0978878, -0.1704336, 1.865848, -0.08464247, 0.1223865, 1.799819, -0.07474431, 0.3356896, 1.743038, -0.2972559, -0.2518217, 1.840071, 0.1556933, -0.2829913, 1.748651, -0.2985251, -0.1934086, 1.796279, 0.1411539, -0.2226091, 1.758425
635580212768004300, 0, -0.192953, -0.8162123, 2.083713, 0.02667553, -0.8116044, 2.06958, -0.2659702, 0.04322785, 1.763079, 0.1435673, 0.02047008, 1.764807, -0.254482, -0.918872, 2.05303, 0.00474216, -0.8734142, 1.953341, -0.3038768, -0.245465, 1.801918, 0.1240476, -0.2891008, 1.763777, -0.3297861, -0.2940753, 1.833684, 0.1111578, -0.3650021, 1.776574, -0.1139315, 0.5267129, 1.667237, -0.1720075, -0.160891, 1.847579, -0.02018646, -0.1735906, 1.814959, -0.1654047, -0.4807652, 1.953427, 0.009453192, -0.480953, 1.927143, -0.07145359, 0.4047116, 1.721275, -0.2509294, 0.3196941, 1.762808, 0.08257914, 0.2960745, 1.699215, -0.09794424, -0.1704022, 1.86586, -0.08467896, 0.1223992, 1.799824, -0.07476212, 0.3356922, 1.743033, -0.3129772, -0.2672963, 1.842895, 0.1609077, -0.2747851, 1.757232, -0.2983959, -0.1933434, 1.795703, 0.1411068, -0.2225762, 1.758452
635580212768184430, 0, -0.192953, -0.8162123, 2.083713, 0.02667553, -0.8116044, 2.06958, -0.2659702, 0.04322785, 1.763079, 0.1435673, 0.02047008, 1.764807, -0.254482, -0.918872, 2.05303, 0.00474216, -0.8734142, 1.953341, -0.3038768, -0.245465, 1.801918, 0.1240476, -0.2891008, 1.763777, -0.3297861, -0.2940753, 1.833684, 0.1111578, -0.3650021, 1.776574, -0.1139315, 0.5267129, 1.667237, -0.1720075, -0.160891, 1.847579, -0.02018646, -0.1735906, 1.814959, -0.1654047, -0.4807652, 1.953427, 0.009453192, -0.480953, 1.927143, -0.07145359, 0.4047116, 1.721275, -0.2509294, 0.3196941, 1.762808, 0.08257914, 0.2960745, 1.699215, -0.09794424, -0.1704022, 1.86586, -0.08467896, 0.1223992, 1.799824, -0.07476212, 0.3356922, 1.743033, -0.3129772, -0.2672963, 1.842895, 0.1609077, -0.2747851, 1.757232, -0.2983959, -0.1933434, 1.795703, 0.1411068, -0.2225762, 1.758452
635580212768344546, 0, -0.1927565, -0.817606, 2.08415, 0.02593715, -0.8143421, 2.064153, -0.2658371, 0.04354486, 1.762509, 0.143513, 0.02040467, 1.764662, -0.2546686, -0.920063, 2.052505, 0.05355144, -0.9292182, 2.012998, -0.3065307, -0.2489107, 1.808164, 0.1230246, -0.2890192, 1.762135, -0.3263188, -0.2898892, 1.847647, 0.109014, -0.3635713, 1.772933, -0.1140848, 0.526572, 1.667129, -0.1721298, -0.1609285, 1.847542, -0.02034473, -0.173774, 1.814855, -0.1649281, -0.4822029, 1.953843, 0.009097539, -0.4814027, 1.926547, -0.07150108, 0.4046592, 1.721215, -0.250982, 0.3197118, 1.76269, 0.08247048, 0.2960432, 1.699044, -0.09808328, -0.170501, 1.865798, -0.08477315, 0.122328, 1.799775, -0.0748217, 0.3356365, 1.742978, -0.3142301, -0.2433997, 1.8368, 0.1641012, -0.2825257, 1.775333, -0.2984451, -0.1928858, 1.79568, 0.1409324, -0.2226323, 1.758195
